mod_id,modality,person_id
1,Couples,4827
2,Individuals,4827
3,Family,4827
1,Couples,4828
2,Individuals,4828
3,Family,4828
1,Couples,4829
2,Individuals,4829
2,Individuals,4830
0,Group,4831
2,Individuals,4831
1,Couples,4832
2,Individuals,4832
3,Family,4832
0,Group,4833
2,Individuals,4833
2,Individuals,4834
2,Individuals,4835
3,Family,4835
1,Couples,4836
2,Individuals,4836
3,Family,4836
1,Couples,4837
2,Individuals,4837
3,Family,4837
0,Group,4838
2,Individuals,4838
1,Couples,4839
2,Individuals,4839
3,Family,4839
1,Couples,4840
2,Individuals,4840
3,Family,4840
2,Individuals,4841
2,Individuals,4842
3,Family,4842
1,Couples,4843
2,Individuals,4843
3,Family,4843
2,Individuals,4844
3,Family,4844
0,Group,4845
1,Couples,4845
2,Individuals,4845
2,Individuals,4846
2,Individuals,4847
0,Group,4848
2,Individuals,4848
3,Family,4848
1,Couples,4849
2,Individuals,4849
3,Family,4849
0,Group,4850
2,Individuals,4850
3,Family,4850
1,Couples,4852
2,Individuals,4852
3,Family,4852
1,Couples,4853
2,Individuals,4853
2,Individuals,4854
1,Couples,4855
2,Individuals,4855
3,Family,4855
0,Group,4856
1,Couples,4856
2,Individuals,4856
2,Individuals,4857
3,Family,4857
1,Couples,4858
2,Individuals,4858
3,Family,4858
2,Individuals,4859
1,Couples,4860
2,Individuals,4860
3,Family,4860
0,Group,4861
1,Couples,4861
2,Individuals,4861
1,Couples,4862
2,Individuals,4862
1,Couples,4863
2,Individuals,4863
3,Family,4863
1,Couples,4864
2,Individuals,4864
3,Family,4864
2,Individuals,4865
2,Individuals,4866
0,Group,4867
2,Individuals,4867
0,Group,4868
1,Couples,4868
2,Individuals,4868
1,Couples,4870
2,Individuals,4870
3,Family,4870
1,Couples,4871
2,Individuals,4871
1,Couples,4872
2,Individuals,4872
1,Couples,4873
2,Individuals,4873
3,Family,4873
1,Couples,4874
2,Individuals,4874
0,Group,4875
1,Couples,4875
2,Individuals,4875
0,Group,4876
1,Couples,4876
2,Individuals,4876
1,Couples,4877
2,Individuals,4877
3,Family,4877
0,Group,4878
1,Couples,4878
2,Individuals,4878
0,Group,4879
2,Individuals,4879
3,Family,4879
1,Couples,4880
2,Individuals,4880
3,Family,4880
2,Individuals,4882
3,Family,4882
1,Couples,4883
2,Individuals,4883
3,Family,4883
2,Individuals,4884
1,Couples,4885
2,Individuals,4885
0,Group,4887
2,Individuals,4887
3,Family,4887
1,Couples,4888
2,Individuals,4888
3,Family,4888
1,Couples,4889
2,Individuals,4889
1,Couples,4890
2,Individuals,4890
3,Family,4890
2,Individuals,4891
1,Couples,4892
2,Individuals,4892
3,Family,4892
0,Group,4894
1,Couples,4894
2,Individuals,4894
1,Couples,4895
2,Individuals,4895
3,Family,4895
1,Couples,4896
2,Individuals,4896
3,Family,4896
1,Couples,4897
2,Individuals,4897
3,Family,4897
0,Group,4898
1,Couples,4898
2,Individuals,4898
0,Group,4899
2,Individuals,4899
1,Couples,4900
2,Individuals,4900
0,Group,4902
2,Individuals,4902
3,Family,4902
0,Group,4903
2,Individuals,4903
2,Individuals,4904
1,Couples,4905
2,Individuals,4905
3,Family,4905
2,Individuals,4906
3,Family,4906
0,Group,4907
1,Couples,4907
2,Individuals,4907
1,Couples,4908
2,Individuals,4908
3,Family,4908
0,Group,4909
2,Individuals,4909
3,Family,4909
2,Individuals,4910
1,Couples,4911
2,Individuals,4911
3,Family,4911
0,Group,4913
1,Couples,4913
2,Individuals,4913
2,Individuals,4914
2,Individuals,4915
3,Family,4915
0,Group,4916
2,Individuals,4916
3,Family,4916
1,Couples,4917
2,Individuals,4917
3,Family,4917
1,Couples,4918
2,Individuals,4918
3,Family,4918
1,Couples,4919
2,Individuals,4919
3,Family,4919
0,Group,4920
2,Individuals,4920
3,Family,4920
2,Individuals,4921
0,Group,4922
1,Couples,4922
2,Individuals,4922
1,Couples,4923
2,Individuals,4923
3,Family,4923
1,Couples,4924
2,Individuals,4924
3,Family,4924
1,Couples,4925
2,Individuals,4925
3,Family,4925
0,Group,4926
2,Individuals,4926
3,Family,4926
2,Individuals,4927
3,Family,4927
1,Couples,4928
2,Individuals,4928
0,Group,4929
2,Individuals,4929
2,Individuals,4930
1,Couples,4931
2,Individuals,4931
3,Family,4931
0,Group,4932
2,Individuals,4932
3,Family,4932
1,Couples,4934
2,Individuals,4934
0,Group,4935
1,Couples,4935
2,Individuals,4935
1,Couples,4936
2,Individuals,4936
3,Family,4936
2,Individuals,4937
3,Family,4937
0,Group,4938
2,Individuals,4938
2,Individuals,4939
2,Individuals,4940
2,Individuals,4941
1,Couples,4942
2,Individuals,4942
2,Individuals,4943
0,Group,4944
2,Individuals,4944
1,Couples,4945
2,Individuals,4945
1,Couples,4946
2,Individuals,4946
3,Family,4946
2,Individuals,4947
1,Couples,4948
2,Individuals,4948
3,Family,4948
0,Group,4949
2,Individuals,4949
1,Couples,4950
2,Individuals,4950
1,Couples,4951
2,Individuals,4951
3,Family,4951
2,Individuals,4952
0,Group,4953
1,Couples,4953
2,Individuals,4953
1,Couples,4954
2,Individuals,4954
1,Couples,4955
2,Individuals,4955
3,Family,4955
0,Group,4956
1,Couples,4956
2,Individuals,4956
0,Group,4957
2,Individuals,4957
3,Family,4957
1,Couples,4958
2,Individuals,4958
1,Couples,4959
2,Individuals,4959
3,Family,4959
1,Couples,4960
2,Individuals,4960
3,Family,4960
0,Group,4961
2,Individuals,4961
1,Couples,4962
2,Individuals,4962
3,Family,4962
1,Couples,4963
2,Individuals,4963
3,Family,4963
2,Individuals,4964
3,Family,4964
1,Couples,4965
2,Individuals,4965
3,Family,4965
1,Couples,4966
2,Individuals,4966
3,Family,4966
1,Couples,4967
2,Individuals,4967
3,Family,4967
1,Couples,4969
2,Individuals,4969
1,Couples,4970
2,Individuals,4970
3,Family,4970
2,Individuals,4971
3,Family,4971
1,Couples,4972
2,Individuals,4972
3,Family,4972
2,Individuals,4974
2,Individuals,4975
3,Family,4975
1,Couples,4976
2,Individuals,4976
3,Family,4976
1,Couples,4977
2,Individuals,4977
3,Family,4977
0,Group,4978
1,Couples,4978
2,Individuals,4978
2,Individuals,4979
2,Individuals,4980
1,Couples,4981
2,Individuals,4981
3,Family,4981
0,Group,4982
2,Individuals,4982
3,Family,4982
1,Couples,4983
2,Individuals,4983
3,Family,4983
1,Couples,4984
2,Individuals,4984
1,Couples,4985
2,Individuals,4985
3,Family,4985
2,Individuals,4987
1,Couples,4989
2,Individuals,4989
1,Couples,4990
2,Individuals,4990
3,Family,4990
1,Couples,4991
2,Individuals,4991
3,Family,4991
2,Individuals,4992
3,Family,4992
2,Individuals,4993
2,Individuals,4994
1,Couples,4995
2,Individuals,4995
3,Family,4995
1,Couples,4996
2,Individuals,4996
2,Individuals,4998
0,Group,4999
1,Couples,4999
2,Individuals,4999
0,Group,5000
2,Individuals,5000
3,Family,5000
3,Family,5001
1,Couples,5003
2,Individuals,5003
3,Family,5003
1,Couples,5004
2,Individuals,5004
2,Individuals,5005
3,Family,5005
1,Couples,5006
2,Individuals,5006
3,Family,5006
1,Couples,5007
1,Couples,5008
2,Individuals,5008
3,Family,5008
1,Couples,5009
2,Individuals,5009
3,Family,5009
2,Individuals,5010
2,Individuals,5011
1,Couples,5012
2,Individuals,5012
3,Family,5012
2,Individuals,5013
2,Individuals,5014
1,Couples,5015
2,Individuals,5015
3,Family,5015
1,Couples,5016
2,Individuals,5016
3,Family,5016
1,Couples,5017
2,Individuals,5017
3,Family,5017
2,Individuals,5018
3,Family,5018
2,Individuals,5019
3,Family,5019
1,Couples,5020
2,Individuals,5020
1,Couples,5021
2,Individuals,5021
3,Family,5021
1,Couples,5023
2,Individuals,5023
3,Family,5023
1,Couples,5024
2,Individuals,5024
3,Family,5024
2,Individuals,5025
1,Couples,5027
2,Individuals,5027
3,Family,5027
1,Couples,5028
2,Individuals,5028
3,Family,5028
1,Couples,5030
2,Individuals,5030
1,Couples,5031
2,Individuals,5031
2,Individuals,5032
1,Couples,5033
2,Individuals,5033
3,Family,5033
1,Couples,5034
2,Individuals,5034
3,Family,5034
1,Couples,5035
2,Individuals,5035
3,Family,5035
1,Couples,5036
2,Individuals,5036
3,Family,5036
2,Individuals,5037
2,Individuals,5038
3,Family,5038
2,Individuals,5039
3,Family,5039
1,Couples,5040
2,Individuals,5040
3,Family,5040
1,Couples,5042
2,Individuals,5042
2,Individuals,5044
1,Couples,5045
2,Individuals,5045
3,Family,5045
2,Individuals,5046
3,Family,5046
2,Individuals,5048
1,Couples,5049
2,Individuals,5049
3,Family,5049
2,Individuals,5051
3,Family,5051
0,Group,5052
2,Individuals,5052
3,Family,5052
1,Couples,5053
2,Individuals,5053
3,Family,5053
2,Individuals,5054
2,Individuals,5055
1,Couples,5056
2,Individuals,5056
3,Family,5056
1,Couples,5057
2,Individuals,5057
3,Family,5057
2,Individuals,5059
2,Individuals,5060
0,Group,5061
2,Individuals,5061
3,Family,5061
1,Couples,5062
2,Individuals,5062
3,Family,5062
1,Couples,5063
2,Individuals,5063
3,Family,5063
1,Couples,5064
2,Individuals,5064
3,Family,5064
1,Couples,5065
2,Individuals,5065
3,Family,5065
2,Individuals,5066
2,Individuals,5067
3,Family,5067
0,Group,5068
2,Individuals,5068
1,Couples,5069
2,Individuals,5069
2,Individuals,5071
1,Couples,5072
2,Individuals,5072
1,Couples,5073
2,Individuals,5073
1,Couples,5074
2,Individuals,5074
3,Family,5074
1,Couples,5075
2,Individuals,5075
1,Couples,5076
2,Individuals,5076
1,Couples,5077
2,Individuals,5077
3,Family,5077
1,Couples,5078
2,Individuals,5078
1,Couples,5079
2,Individuals,5079
1,Couples,5080
2,Individuals,5080
3,Family,5080
1,Couples,5081
2,Individuals,5081
3,Family,5081
1,Couples,5082
2,Individuals,5082
2,Individuals,5083
3,Family,5083
1,Couples,5084
2,Individuals,5084
1,Couples,5085
2,Individuals,5085
2,Individuals,5086
2,Individuals,5087
1,Couples,5088
2,Individuals,5088
3,Family,5088
0,Group,5089
2,Individuals,5089
3,Family,5089
1,Couples,5090
2,Individuals,5090
3,Family,5090
1,Couples,5091
2,Individuals,5091
0,Group,5093
2,Individuals,5093
3,Family,5093
1,Couples,5094
2,Individuals,5094
3,Family,5094
2,Individuals,5095
1,Couples,5096
2,Individuals,5096
3,Family,5096
1,Couples,5097
2,Individuals,5097
3,Family,5097
1,Couples,5098
2,Individuals,5098
2,Individuals,5099
3,Family,5099
1,Couples,5100
2,Individuals,5100
3,Family,5100
2,Individuals,5101
3,Family,5101
1,Couples,5102
2,Individuals,5102
1,Couples,5103
2,Individuals,5103
3,Family,5103
1,Couples,5104
2,Individuals,5104
3,Family,5104
0,Group,5105
1,Couples,5105
2,Individuals,5105
1,Couples,5106
2,Individuals,5106
1,Couples,5107
2,Individuals,5107
3,Family,5107
1,Couples,5108
2,Individuals,5108
3,Family,5108
1,Couples,5109
2,Individuals,5109
3,Family,5109
1,Couples,5110
2,Individuals,5110
1,Couples,5111
2,Individuals,5111
3,Family,5111
0,Group,5112
1,Couples,5112
2,Individuals,5112
2,Individuals,5116
1,Couples,5117
2,Individuals,5117
3,Family,5117
1,Couples,5118
2,Individuals,5118
3,Family,5118
1,Couples,5119
2,Individuals,5119
3,Family,5119
2,Individuals,5120
0,Group,5121
1,Couples,5121
2,Individuals,5121
2,Individuals,5122
0,Group,5123
2,Individuals,5123
3,Family,5123
1,Couples,5124
2,Individuals,5124
1,Couples,5125
2,Individuals,5125
1,Couples,5126
2,Individuals,5126
3,Family,5126
1,Couples,5128
2,Individuals,5128
3,Family,5128
1,Couples,5129
2,Individuals,5129
3,Family,5129
1,Couples,5130
2,Individuals,5130
2,Individuals,5131
1,Couples,5132
2,Individuals,5132
3,Family,5132
1,Couples,5134
2,Individuals,5134
3,Family,5134
2,Individuals,5135
0,Group,5136
1,Couples,5136
2,Individuals,5136
1,Couples,5137
2,Individuals,5137
2,Individuals,5138
2,Individuals,5139
0,Group,5140
1,Couples,5140
2,Individuals,5140
0,Group,5141
1,Couples,5141
2,Individuals,5141
1,Couples,5142
2,Individuals,5142
3,Family,5142
2,Individuals,5143
2,Individuals,5145
1,Couples,5146
2,Individuals,5146
3,Family,5146
2,Individuals,5147
3,Family,5147
1,Couples,5148
2,Individuals,5148
3,Family,5148
1,Couples,5149
2,Individuals,5149
3,Family,5149
1,Couples,5150
2,Individuals,5150
3,Family,5150
1,Couples,5151
2,Individuals,5151
3,Family,5151
1,Couples,5152
2,Individuals,5152
3,Family,5152
0,Group,5153
1,Couples,5153
2,Individuals,5153
2,Individuals,5155
1,Couples,5156
2,Individuals,5156
3,Family,5156
2,Individuals,5157
3,Family,5157
1,Couples,5158
2,Individuals,5158
3,Family,5158
1,Couples,5159
2,Individuals,5159
3,Family,5159
1,Couples,5160
2,Individuals,5160
3,Family,5160
1,Couples,5161
2,Individuals,5161
3,Family,5161
2,Individuals,5162
0,Group,5163
2,Individuals,5163
1,Couples,5164
2,Individuals,5164
3,Family,5164
1,Couples,5165
2,Individuals,5165
3,Family,5165
1,Couples,5166
2,Individuals,5166
3,Family,5166
2,Individuals,5167
1,Couples,5168
2,Individuals,5168
2,Individuals,5170
0,Group,5171
1,Couples,5171
2,Individuals,5171
1,Couples,5172
2,Individuals,5172
3,Family,5172
1,Couples,5173
2,Individuals,5173
3,Family,5173
0,Group,5174
1,Couples,5174
2,Individuals,5174
2,Individuals,5175
1,Couples,5176
2,Individuals,5176
3,Family,5176
2,Individuals,5177
1,Couples,5178
2,Individuals,5178
1,Couples,5179
2,Individuals,5179
3,Family,5179
1,Couples,5180
2,Individuals,5180
1,Couples,5181
2,Individuals,5181
3,Family,5181
0,Group,5182
1,Couples,5182
2,Individuals,5182
0,Group,5183
1,Couples,5183
2,Individuals,5183
1,Couples,5184
2,Individuals,5184
3,Family,5184
1,Couples,5185
2,Individuals,5185
3,Family,5185
1,Couples,5186
2,Individuals,5186
3,Family,5186
1,Couples,5187
2,Individuals,5187
3,Family,5187
1,Couples,5188
2,Individuals,5188
3,Family,5188
1,Couples,5189
2,Individuals,5189
1,Couples,5190
2,Individuals,5190
3,Family,5190
1,Couples,5192
2,Individuals,5192
3,Family,5192
1,Couples,5193
2,Individuals,5193
3,Family,5193
2,Individuals,5194
1,Couples,5195
2,Individuals,5195
3,Family,5195
0,Group,5196
2,Individuals,5196
3,Family,5196
1,Couples,5197
2,Individuals,5197
3,Family,5197
2,Individuals,5198
0,Group,5199
2,Individuals,5199
3,Family,5199
1,Couples,5200
2,Individuals,5200
3,Family,5200
2,Individuals,5201
0,Group,5202
2,Individuals,5202
1,Couples,5203
2,Individuals,5203
3,Family,5203
1,Couples,5204
2,Individuals,5204
1,Couples,5205
2,Individuals,5205
3,Family,5205
1,Couples,5206
2,Individuals,5206
3,Family,5206
2,Individuals,5207
2,Individuals,5208
3,Family,5208
0,Group,5209
2,Individuals,5209
1,Couples,5210
2,Individuals,5210
1,Couples,5211
2,Individuals,5211
1,Couples,5212
2,Individuals,5212
3,Family,5212
2,Individuals,5213
2,Individuals,5214
1,Couples,5215
2,Individuals,5215
3,Family,5215
1,Couples,5216
2,Individuals,5216
3,Family,5216
0,Group,5217
2,Individuals,5217
3,Family,5217
1,Couples,5218
2,Individuals,5218
3,Family,5218
1,Couples,5219
2,Individuals,5219
0,Group,5221
2,Individuals,5221
2,Individuals,5222
1,Couples,5224
2,Individuals,5224
3,Family,5224
1,Couples,5225
2,Individuals,5225
1,Couples,5226
2,Individuals,5226
0,Group,5227
1,Couples,5227
2,Individuals,5227
0,Group,5228
2,Individuals,5228
3,Family,5228
2,Individuals,5229
2,Individuals,5230
3,Family,5230
2,Individuals,5231
3,Family,5231
2,Individuals,5232
1,Couples,5235
2,Individuals,5235
3,Family,5235
1,Couples,5236
2,Individuals,5236
0,Group,5237
1,Couples,5237
2,Individuals,5237
1,Couples,5239
2,Individuals,5239
1,Couples,5241
2,Individuals,5241
3,Family,5241
1,Couples,5242
2,Individuals,5242
1,Couples,5243
2,Individuals,5243
3,Family,5243
2,Individuals,5244
1,Couples,5245
2,Individuals,5245
3,Family,5245
2,Individuals,5246
1,Couples,5247
2,Individuals,5247
3,Family,5247
2,Individuals,5249
1,Couples,5250
2,Individuals,5250
3,Family,5250
0,Group,5251
2,Individuals,5251
2,Individuals,5252
1,Couples,5254
2,Individuals,5254
3,Family,5254
2,Individuals,5255
1,Couples,5256
2,Individuals,5256
3,Family,5256
2,Individuals,5257
1,Couples,5258
2,Individuals,5258
3,Family,5258
1,Couples,5259
2,Individuals,5259
3,Family,5259
1,Couples,5260
2,Individuals,5260
3,Family,5260
1,Couples,5262
2,Individuals,5262
3,Family,5262
1,Couples,5263
2,Individuals,5263
1,Couples,5264
2,Individuals,5264
3,Family,5264
0,Group,5265
2,Individuals,5265
1,Couples,5266
2,Individuals,5266
3,Family,5266
1,Couples,5267
2,Individuals,5267
3,Family,5267
1,Couples,5268
2,Individuals,5268
3,Family,5268
1,Couples,5269
2,Individuals,5269
2,Individuals,5270
1,Couples,5271
2,Individuals,5271
3,Family,5271
2,Individuals,5273
1,Couples,5274
2,Individuals,5274
2,Individuals,5275
1,Couples,5276
2,Individuals,5276
3,Family,5276
0,Group,5277
2,Individuals,5277
0,Group,5278
2,Individuals,5278
2,Individuals,5279
1,Couples,5280
2,Individuals,5280
3,Family,5280
2,Individuals,5281
1,Couples,5282
2,Individuals,5282
3,Family,5282
1,Couples,5283
2,Individuals,5283
3,Family,5283
1,Couples,5284
2,Individuals,5284
3,Family,5284
1,Couples,5285
2,Individuals,5285
3,Family,5285
0,Group,5286
1,Couples,5286
2,Individuals,5286
1,Couples,5287
2,Individuals,5287
1,Couples,5289
2,Individuals,5289
3,Family,5289
1,Couples,5290
2,Individuals,5290
3,Family,5290
1,Couples,5291
2,Individuals,5291
1,Couples,5292
2,Individuals,5292
3,Family,5292
2,Individuals,5293
1,Couples,5294
2,Individuals,5294
3,Family,5294
2,Individuals,5295
3,Family,5295
2,Individuals,5296
2,Individuals,5297
0,Group,5298
2,Individuals,5298
3,Family,5298
2,Individuals,5299
3,Family,5299
0,Group,5300
2,Individuals,5300
3,Family,5300
1,Couples,5301
2,Individuals,5301
3,Family,5301
1,Couples,5302
2,Individuals,5302
3,Family,5302
2,Individuals,5303
1,Couples,5304
2,Individuals,5304
0,Group,5305
1,Couples,5305
2,Individuals,5305
2,Individuals,5306
1,Couples,5307
2,Individuals,5307
1,Couples,5308
2,Individuals,5308
1,Couples,5309
2,Individuals,5309
3,Family,5309
1,Couples,5310
2,Individuals,5310
3,Family,5310
1,Couples,5311
2,Individuals,5311
2,Individuals,5312
3,Family,5312
1,Couples,5314
2,Individuals,5314
3,Family,5314
1,Couples,5315
2,Individuals,5315
3,Family,5315
1,Couples,5316
2,Individuals,5316
2,Individuals,5317
1,Couples,5318
2,Individuals,5318
3,Family,5318
2,Individuals,5319
1,Couples,5320
2,Individuals,5320
3,Family,5320
2,Individuals,5321
3,Family,5321
1,Couples,5322
2,Individuals,5322
3,Family,5322
2,Individuals,5323
1,Couples,5325
2,Individuals,5325
3,Family,5325
1,Couples,5326
2,Individuals,5326
1,Couples,5327
2,Individuals,5327
3,Family,5327
2,Individuals,5328
0,Group,5329
1,Couples,5329
2,Individuals,5329
1,Couples,5330
2,Individuals,5330
3,Family,5330
0,Group,5331
2,Individuals,5331
1,Couples,5332
2,Individuals,5332
1,Couples,5333
2,Individuals,5333
3,Family,5333
0,Group,5334
1,Couples,5334
2,Individuals,5334
1,Couples,5335
2,Individuals,5335
1,Couples,5336
2,Individuals,5336
1,Couples,5337
2,Individuals,5337
3,Family,5337
1,Couples,5338
2,Individuals,5338
3,Family,5338
2,Individuals,5339
3,Family,5339
0,Group,5340
1,Couples,5340
2,Individuals,5340
1,Couples,5341
2,Individuals,5341
2,Individuals,5342
2,Individuals,5343
0,Group,5344
1,Couples,5344
2,Individuals,5344
2,Individuals,5346
1,Couples,5347
2,Individuals,5347
3,Family,5347
0,Group,5348
1,Couples,5348
2,Individuals,5348
1,Couples,5349
2,Individuals,5349
3,Family,5349
2,Individuals,5350
1,Couples,5351
2,Individuals,5351
3,Family,5351
2,Individuals,5352
0,Group,5353
1,Couples,5353
2,Individuals,5353
0,Group,5355
2,Individuals,5355
3,Family,5355
1,Couples,5356
2,Individuals,5356
1,Couples,5357
2,Individuals,5357
2,Individuals,5358
3,Family,5358
1,Couples,5359
2,Individuals,5359
1,Couples,5360
2,Individuals,5360
3,Family,5360
2,Individuals,5361
1,Couples,5362
2,Individuals,5362
1,Couples,5363
2,Individuals,5363
3,Family,5363
2,Individuals,5364
1,Couples,5365
2,Individuals,5365
3,Family,5365
1,Couples,5366
2,Individuals,5366
0,Group,5367
1,Couples,5367
2,Individuals,5367
0,Group,5368
2,Individuals,5368
3,Family,5368
1,Couples,5369
2,Individuals,5369
3,Family,5369
1,Couples,5370
2,Individuals,5370
3,Family,5370
1,Couples,5371
2,Individuals,5371
1,Couples,5372
2,Individuals,5372
2,Individuals,5373
1,Couples,5374
2,Individuals,5374
0,Group,5375
1,Couples,5375
2,Individuals,5375
2,Individuals,5376
1,Couples,5377
2,Individuals,5377
3,Family,5377
1,Couples,5379
2,Individuals,5379
3,Family,5379
2,Individuals,5380
1,Couples,5382
2,Individuals,5382
3,Family,5382
1,Couples,5383
2,Individuals,5383
1,Couples,5384
2,Individuals,5384
1,Couples,5386
2,Individuals,5386
3,Family,5386
1,Couples,5387
2,Individuals,5387
1,Couples,5388
2,Individuals,5388
3,Family,5388
1,Couples,5389
2,Individuals,5389
3,Family,5389
1,Couples,5390
2,Individuals,5390
3,Family,5390
1,Couples,5391
2,Individuals,5391
2,Individuals,5392
3,Family,5392
0,Group,5393
1,Couples,5393
2,Individuals,5393
1,Couples,5394
2,Individuals,5394
2,Individuals,5395
1,Couples,5396
2,Individuals,5396
3,Family,5396
1,Couples,5397
2,Individuals,5397
3,Family,5397
1,Couples,5398
2,Individuals,5398
3,Family,5398
0,Group,5399
1,Couples,5399
2,Individuals,5399
0,Group,5400
2,Individuals,5400
1,Couples,5401
2,Individuals,5401
3,Family,5401
1,Couples,5402
2,Individuals,5402
2,Individuals,5403
3,Family,5403
1,Couples,5404
2,Individuals,5404
3,Family,5404
0,Group,5405
2,Individuals,5405
3,Family,5405
2,Individuals,5406
3,Family,5406
0,Group,5407
1,Couples,5407
2,Individuals,5407
1,Couples,5408
2,Individuals,5408
1,Couples,5409
2,Individuals,5409
3,Family,5409
1,Couples,5410
2,Individuals,5410
3,Family,5410
2,Individuals,5411
2,Individuals,5412
2,Individuals,5413
0,Group,5414
2,Individuals,5414
3,Family,5414
1,Couples,5415
2,Individuals,5415
3,Family,5415
1,Couples,5416
2,Individuals,5416
3,Family,5416
2,Individuals,5417
0,Group,5418
1,Couples,5418
2,Individuals,5418
1,Couples,5419
2,Individuals,5419
3,Family,5419
1,Couples,5420
2,Individuals,5420
3,Family,5420
1,Couples,5421
2,Individuals,5421
3,Family,5421
2,Individuals,5423
1,Couples,5424
2,Individuals,5424
3,Family,5424
1,Couples,5425
2,Individuals,5425
3,Family,5425
0,Group,5426
1,Couples,5426
2,Individuals,5426
2,Individuals,5427
1,Couples,5428
2,Individuals,5428
3,Family,5428
2,Individuals,5429
1,Couples,5430
2,Individuals,5430
3,Family,5430
1,Couples,5431
2,Individuals,5431
3,Family,5431
1,Couples,5432
2,Individuals,5432
3,Family,5432
2,Individuals,5433
1,Couples,5434
2,Individuals,5434
3,Family,5434
2,Individuals,5435
1,Couples,5436
2,Individuals,5436
3,Family,5436
2,Individuals,5437
2,Individuals,5438
2,Individuals,5439
0,Group,5441
2,Individuals,5441
3,Family,5441
1,Couples,5442
2,Individuals,5442
2,Individuals,5444
3,Family,5444
0,Group,5445
1,Couples,5445
2,Individuals,5445
1,Couples,5446
2,Individuals,5446
2,Individuals,5447
3,Family,5447
1,Couples,5449
2,Individuals,5449
3,Family,5449
0,Group,5450
2,Individuals,5450
1,Couples,5451
2,Individuals,5451
2,Individuals,5453
2,Individuals,5454
2,Individuals,5455
1,Couples,5456
2,Individuals,5456
1,Couples,5457
2,Individuals,5457
3,Family,5457
1,Couples,5458
2,Individuals,5458
3,Family,5458
0,Group,5459
1,Couples,5459
2,Individuals,5459
2,Individuals,5460
2,Individuals,5462
1,Couples,5463
2,Individuals,5463
3,Family,5463
1,Couples,5464
2,Individuals,5464
3,Family,5464
2,Individuals,5466
1,Couples,5467
2,Individuals,5467
3,Family,5467
1,Couples,5468
2,Individuals,5468
3,Family,5468
2,Individuals,5469
0,Group,5470
1,Couples,5470
2,Individuals,5470
2,Individuals,5471
1,Couples,5472
2,Individuals,5472
3,Family,5472
0,Group,5473
1,Couples,5473
2,Individuals,5473
2,Individuals,5474
1,Couples,5475
2,Individuals,5475
3,Family,5475
2,Individuals,5476
3,Family,5476
0,Group,5477
2,Individuals,5477
3,Family,5477
1,Couples,5478
2,Individuals,5478
3,Family,5478
2,Individuals,5479
0,Group,5480
1,Couples,5480
2,Individuals,5480
0,Group,5481
2,Individuals,5481
3,Family,5481
2,Individuals,5482
2,Individuals,5483
2,Individuals,5484
3,Family,5484
2,Individuals,5485
1,Couples,5486
2,Individuals,5486
1,Couples,5487
2,Individuals,5487
0,Group,5489
1,Couples,5489
2,Individuals,5489
2,Individuals,5491
2,Individuals,5493
1,Couples,5495
2,Individuals,5495
3,Family,5495
1,Couples,5496
2,Individuals,5496
3,Family,5496
1,Couples,5497
2,Individuals,5497
3,Family,5497
0,Group,5498
1,Couples,5498
2,Individuals,5498
2,Individuals,5499
3,Family,5499
2,Individuals,5500
2,Individuals,5501
1,Couples,5502
2,Individuals,5502
3,Family,5502
0,Group,5504
2,Individuals,5504
3,Family,5504
1,Couples,5505
2,Individuals,5505
1,Couples,5506
2,Individuals,5506
3,Family,5506
1,Couples,5507
2,Individuals,5507
3,Family,5507
1,Couples,5508
2,Individuals,5508
1,Couples,5509
2,Individuals,5509
3,Family,5509
1,Couples,5510
2,Individuals,5510
3,Family,5510
1,Couples,5511
2,Individuals,5511
3,Family,5511
2,Individuals,5512
1,Couples,5513
2,Individuals,5513
3,Family,5513
1,Couples,5514
2,Individuals,5514
1,Couples,5515
2,Individuals,5515
3,Family,5515
1,Couples,5516
2,Individuals,5516
3,Family,5516
1,Couples,5517
2,Individuals,5517
3,Family,5517
2,Individuals,5518
3,Family,5518
1,Couples,5519
2,Individuals,5519
2,Individuals,5520
3,Family,5520
2,Individuals,5522
3,Family,5522
2,Individuals,5523
1,Couples,5524
2,Individuals,5524
2,Individuals,5525
0,Group,5526
2,Individuals,5526
3,Family,5526
0,Group,5527
1,Couples,5527
2,Individuals,5527
0,Group,5528
2,Individuals,5528
3,Family,5528
1,Couples,5529
2,Individuals,5529
2,Individuals,5530
0,Group,5531
1,Couples,5531
2,Individuals,5531
1,Couples,5532
2,Individuals,5532
2,Individuals,5533
3,Family,5533
1,Couples,5535
2,Individuals,5535
3,Family,5535
1,Couples,5536
2,Individuals,5536
3,Family,5536
1,Couples,5537
2,Individuals,5537
3,Family,5537
1,Couples,5538
2,Individuals,5538
3,Family,5538
1,Couples,5539
2,Individuals,5539
3,Family,5539
0,Group,5541
2,Individuals,5541
3,Family,5541
1,Couples,5542
2,Individuals,5542
3,Family,5542
2,Individuals,5543
1,Couples,5544
2,Individuals,5544
3,Family,5544
2,Individuals,5545
0,Group,5546
1,Couples,5546
2,Individuals,5546
1,Couples,5547
2,Individuals,5547
1,Couples,5548
2,Individuals,5548
3,Family,5548
2,Individuals,5549
3,Family,5549
1,Couples,5550
2,Individuals,5550
3,Family,5550
1,Couples,5551
2,Individuals,5551
3,Family,5551
2,Individuals,5552
1,Couples,5553
2,Individuals,5553
3,Family,5553
